Запись пользователя № - user_966,[2019-04-16 12:14:58,10654,
Запись пользователя № - user_956,[2019-04-16 12:29:04,400,4650
Запись пользователя № - user_957,[2019-04-16 13:44:51,700,6171
Запись пользователя № - user_963,[2019-04-16 17:47:31,500,
Запись пользователя № - user_930,[2019-04-16 19:27:28,10554,30381
Запись пользователя № - user_936,[2019-04-16 20:27:23,400,
Запись пользователя № - user_916,[2019-04-16 21:21:08,800,
Запись пользователя № - user_928,[2019-04-16 9:36:01,10754,31188
Запись пользователя № - user_900,[2019-04-17 0:46:08,900,6802
Запись пользователя № - user_960,[2019-04-17 1:26:39,900,6363
Запись пользователя № - user_917,[2019-04-17 22:08:07,600,6382
Запись пользователя № - user_989,[2019-04-17 4:28:32,600,
Запись пользователя № - user_971,[2019-04-17 4:31:47,10654,31485
Запись пользователя № - user_937,[2019-04-18 10:17:45,800,6570
Запись пользователя № - user_932,[2019-04-18 14:55:26,700,6640
Запись пользователя № - user_985,[2019-04-18 16:31:38,10154,29839
Запись пользователя № - user_967,[2019-04-18 19:43:51,200,5213
Запись пользователя № - user_910,[2019-04-18 2:34:52,104540,
Запись пользователя № - user_981,[2019-04-18 22:41:27,1000,
Запись пользователя № - user_995,[2019-04-18 4:33:31,9954,
Запись пользователя № - user_929,[2019-04-18 7:35:02,1000,
Запись пользователя № - user_938,[2019-04-18 8:06:43,9954,
Запись пользователя № - user_950,[2019-04-18 8:14:24,1000,6072
Запись пользователя № - user_976,[2019-04-19 14:18:45,400,5997
Запись пользователя № - user_983,[2019-04-19 16:03:17,400,
Запись пользователя № - user_926,[2019-04-19 17:29:36,600,
Запись пользователя № - user_900,[2019-04-19 19:31:48,900,6767
Запись пользователя № - user_940,[2019-04-19 20:34:13,10754,32279
Запись пользователя № - user_975,[2019-04-19 22:25:15,1000,6108
Запись пользователя № - user_912,[2019-04-19 5:29:34,700,
Запись пользователя № - user_963,[2019-04-19 8:58:07,800,
Запись пользователя № - user_991,[2019-04-20 1:18:20,700,
Запись пользователя № - user_912,[2019-04-20 10:35:49,10554,31799
Запись пользователя № - user_926,[2019-04-20 10:35:50,10354,30244
Запись пользователя № - user_904,[2019-04-20 10:35:51,600,
Запись пользователя № - user_987,[2019-04-20 10:35:52,9754,
Запись пользователя № - user_913,[2019-04-20 10:35:53,10754,
Запись пользователя № - user_970,[2019-04-20 10:35:54,10354,30691
#error,,,
#error,,10554,
#error,,,
#error,,10454,30117
#error,,800,7035
#error,,900,
#error,,500,
Запись пользователя № - user_925,[2019-04-20 12:55:00,1000,
#error,,900,
#error,,10454,29972
#error,,10554,31634
#error,,1000,
Запись пользователя № - user_953,[2019-04-20 12:55:39,9954,
Запись пользователя № - user_954,[2019-04-20 12:55:40,9854,
Запись пользователя № - user_965,[2019-04-20 12:55:41,800,6927
Запись пользователя № - user_967,[2019-04-20 14:59:36,10154,
Запись пользователя № - user_973,[2019-04-20 17:09:56,10254,
Запись пользователя № - user_977,[2019-04-20 18:10:07,10354,
Запись пользователя № - user_984,[2019-04-20 9:59:58,9754,
#error,,10054,29265
#error,,10454,
#error,,1000,
#error,,10754,
